EBUS,Region,Year,Month,Points,Percent,Region_name,EBUS_name,Hemisphere,Random_name
Benguela,2,2010,3,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2010,4,36092,18.21,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2010,5,68729,34.67,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2010,6,107007,53.98,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2010,7,152154,76.76,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2010,8,162561,82.01,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2010,9,162838,82.14,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2010,10,139159,70.2,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2010,11,91835,46.33,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2010,12,9835,4.96,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2011,1,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2011,2,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2011,3,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2011,4,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2011,5,26029,13.13,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2011,6,128742,64.94,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2011,7,168293,84.9,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2011,8,180991,91.3,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2011,9,161883,81.66,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2011,10,146420,73.86,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2011,11,131241,66.21,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2011,12,98147,49.51,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2012,1,4774,2.41,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2012,2,1777,0.9,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2012,3,969,0.49,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2012,4,11664,5.88,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2012,5,40100,20.23,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2012,6,94264,47.55,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2012,7,181474,91.55,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2012,8,187368,94.52,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2012,9,176384,88.98,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2012,10,155407,78.4,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2012,11,79437,40.07,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2012,12,491,0.25,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2013,1,3831,1.93,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2013,2,558,0.28,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2013,3,2,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2013,4,12267,6.19,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2013,5,27665,13.96,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2013,6,121797,61.44,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2013,7,165225,83.35,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2013,8,186850,94.26,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2013,9,177445,89.51,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2013,10,150253,75.8,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2013,11,130806,65.99,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2013,12,8503,4.29,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2014,1,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2014,2,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2014,3,2307,1.16,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2014,4,5866,2.96,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2014,5,36293,18.31,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2014,6,104833,52.88,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2014,7,188631,95.16,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2014,8,186950,94.31,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2014,9,174088,87.82,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2014,10,161627,81.53,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2014,11,57414,28.96,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2014,12,56608,28.56,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2015,1,1842,0.93,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2015,2,5725,2.89,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2015,3,15002,7.57,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2015,4,16938,8.54,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2015,5,47064,23.74,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2015,6,175059,88.31,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2015,7,193940,97.83,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2015,8,194304,98.02,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2015,9,177803,89.69,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2015,10,146073,73.69,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2015,11,69781,35.2,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2015,12,15053,7.59,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2016,1,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2016,2,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2016,3,1447,0.73,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2016,4,9348,4.72,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2016,5,49580,25.01,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2016,6,81055,40.89,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2016,7,144515,72.9,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2016,8,162965,82.21,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2016,9,163012,82.23,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2016,10,131518,66.35,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2016,11,94702,47.77,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2016,12,15389,7.76,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2017,1,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2017,2,3023,1.52,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2017,3,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2017,4,1868,0.94,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2017,5,13301,6.71,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2017,6,75450,38.06,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2017,7,151114,76.23,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2017,8,161927,81.69,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2017,9,152273,76.82,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2017,10,137424,69.32,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2017,11,84903,42.83,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2017,12,36257,18.29,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2018,1,4253,2.15,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2018,2,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2018,3,583,0.29,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2018,4,2916,1.47,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2018,5,34500,17.4,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2018,6,72900,36.77,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2018,7,134467,67.83,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2018,8,182724,92.18,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2018,9,179029,90.31,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2018,10,120222,60.65,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2018,11,43934,22.16,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2018,12,31632,15.96,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2019,1,785,0.4,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2019,2,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2019,3,6,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2019,4,41574,20.97,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2019,5,85004,42.88,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2019,6,103650,52.29,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2019,7,129572,65.36,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2019,8,155020,78.2,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2019,9,128839,64.99,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2019,10,84387,42.57,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2019,11,23282,11.74,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2019,12,2382,1.2,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2020,1,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2020,2,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2020,3,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2020,4,26618,13.43,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2020,5,29667,14.97,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2020,6,64748,32.66,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2020,7,85982,43.37,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2020,8,156940,79.17,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2020,9,165010,83.24,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2020,10,139647,70.45,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2020,11,76430,38.56,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2020,12,27068,13.65,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2021,1,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2021,2,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2021,3,1565,0.79,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2021,4,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2021,5,10068,5.08,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2021,6,30001,15.13,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2021,7,89139,44.97,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2021,8,132364,66.77,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2021,9,169947,85.73,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2021,10,144566,72.93,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2021,11,70661,35.65,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2021,12,26015,13.12,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2022,1,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2022,2,0,0.0,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2022,3,3696,1.86,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2022,4,28416,14.33,Equatorward,Benguela,South,Benguela-Equatorward
Benguela,2,2022,5,67077,33.84,Equatorward,Benguela,South,Benguela-Equatorward
California,0,2002,6,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2002,7,116697,61.2,Equatorward,California,North,California-Equatorward
California,0,2002,8,53530,28.08,Equatorward,California,North,California-Equatorward
California,0,2002,9,45392,23.81,Equatorward,California,North,California-Equatorward
California,0,2002,10,49143,25.77,Equatorward,California,North,California-Equatorward
California,0,2002,11,144499,75.79,Equatorward,California,North,California-Equatorward
California,0,2002,12,174169,91.35,Equatorward,California,North,California-Equatorward
California,0,2003,1,189905,99.6,Equatorward,California,North,California-Equatorward
California,0,2003,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2003,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2003,4,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2003,5,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2003,6,187233,98.2,Equatorward,California,North,California-Equatorward
California,0,2003,7,47454,24.89,Equatorward,California,North,California-Equatorward
California,0,2003,8,26516,13.91,Equatorward,California,North,California-Equatorward
California,0,2003,9,25436,13.34,Equatorward,California,North,California-Equatorward
California,0,2003,10,45939,24.09,Equatorward,California,North,California-Equatorward
California,0,2003,11,80352,42.14,Equatorward,California,North,California-Equatorward
California,0,2003,12,174343,91.44,Equatorward,California,North,California-Equatorward
California,0,2004,1,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2004,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2004,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2004,4,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2004,5,160788,84.33,Equatorward,California,North,California-Equatorward
California,0,2004,6,151336,79.37,Equatorward,California,North,California-Equatorward
California,0,2004,7,56161,29.46,Equatorward,California,North,California-Equatorward
California,0,2004,8,37414,19.62,Equatorward,California,North,California-Equatorward
California,0,2004,9,14432,7.57,Equatorward,California,North,California-Equatorward
California,0,2004,10,39866,20.91,Equatorward,California,North,California-Equatorward
California,0,2004,11,75481,39.59,Equatorward,California,North,California-Equatorward
California,0,2004,12,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2005,1,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2005,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2005,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2005,4,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2005,5,180445,94.64,Equatorward,California,North,California-Equatorward
California,0,2005,6,153900,80.72,Equatorward,California,North,California-Equatorward
California,0,2005,7,71671,37.59,Equatorward,California,North,California-Equatorward
California,0,2005,8,26172,13.73,Equatorward,California,North,California-Equatorward
California,0,2005,9,37349,19.59,Equatorward,California,North,California-Equatorward
California,0,2005,10,52933,27.76,Equatorward,California,North,California-Equatorward
California,0,2005,11,131962,69.21,Equatorward,California,North,California-Equatorward
California,0,2005,12,189829,99.56,Equatorward,California,North,California-Equatorward
California,0,2006,1,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2006,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2006,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2006,4,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2006,5,187540,98.36,Equatorward,California,North,California-Equatorward
California,0,2006,6,78919,41.39,Equatorward,California,North,California-Equatorward
California,0,2006,7,40678,21.33,Equatorward,California,North,California-Equatorward
California,0,2006,8,14162,7.43,Equatorward,California,North,California-Equatorward
California,0,2006,9,32721,17.16,Equatorward,California,North,California-Equatorward
California,0,2006,10,37999,19.93,Equatorward,California,North,California-Equatorward
California,0,2006,11,52718,27.65,Equatorward,California,North,California-Equatorward
California,0,2006,12,145161,76.13,Equatorward,California,North,California-Equatorward
California,0,2007,1,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2007,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2007,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2007,4,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2007,5,190664,100.0,Equatorward,California,North,California-Equatorward
California,0,2007,6,175167,91.87,Equatorward,California,North,California-Equatorward
California,0,2007,7,64423,33.79,Equatorward,California,North,California-Equatorward
California,0,2007,8,30649,16.07,Equatorward,California,North,California-Equatorward
California,0,2007,9,19507,10.23,Equatorward,California,North,California-Equatorward
California,0,2007,10,52295,27.43,Equatorward,California,North,California-Equatorward
California,0,2007,11,115028,60.33,Equatorward,California,North,California-Equatorward
California,0,2007,12,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2008,1,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2008,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2008,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2008,4,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2008,5,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2008,6,120896,63.41,Equatorward,California,North,California-Equatorward
California,0,2008,7,43571,22.85,Equatorward,California,North,California-Equatorward
California,0,2008,8,25480,13.36,Equatorward,California,North,California-Equatorward
California,0,2008,9,23332,12.24,Equatorward,California,North,California-Equatorward
California,0,2008,10,39491,20.71,Equatorward,California,North,California-Equatorward
California,0,2008,11,69235,36.31,Equatorward,California,North,California-Equatorward
California,0,2008,12,161534,84.72,Equatorward,California,North,California-Equatorward
California,0,2009,1,190167,99.74,Equatorward,California,North,California-Equatorward
California,0,2009,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2009,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2009,4,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2009,5,188384,98.8,Equatorward,California,North,California-Equatorward
California,0,2009,6,93683,49.13,Equatorward,California,North,California-Equatorward
California,0,2009,7,44287,23.23,Equatorward,California,North,California-Equatorward
California,0,2009,8,31867,16.71,Equatorward,California,North,California-Equatorward
California,0,2009,9,22557,11.83,Equatorward,California,North,California-Equatorward
California,0,2009,10,40093,21.03,Equatorward,California,North,California-Equatorward
California,0,2009,11,70053,36.74,Equatorward,California,North,California-Equatorward
California,0,2009,12,165973,87.05,Equatorward,California,North,California-Equatorward
California,0,2010,1,175886,92.25,Equatorward,California,North,California-Equatorward
California,0,2010,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2010,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2010,4,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2010,5,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2010,6,170438,89.39,Equatorward,California,North,California-Equatorward
California,0,2010,7,163140,85.56,Equatorward,California,North,California-Equatorward
California,0,2010,8,69133,36.26,Equatorward,California,North,California-Equatorward
California,0,2010,9,66573,34.92,Equatorward,California,North,California-Equatorward
California,0,2010,10,58677,30.77,Equatorward,California,North,California-Equatorward
California,0,2010,11,137997,72.38,Equatorward,California,North,California-Equatorward
California,0,2010,12,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2011,1,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2011,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2011,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2011,4,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2011,5,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2011,6,175115,91.84,Equatorward,California,North,California-Equatorward
California,0,2011,7,52886,27.74,Equatorward,California,North,California-Equatorward
California,0,2011,8,44324,23.25,Equatorward,California,North,California-Equatorward
California,0,2011,9,35938,18.85,Equatorward,California,North,California-Equatorward
California,0,2011,10,31491,16.52,Equatorward,California,North,California-Equatorward
California,0,2011,11,141020,73.96,Equatorward,California,North,California-Equatorward
California,0,2011,12,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2012,1,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2012,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2012,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2012,4,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2012,5,188425,98.82,Equatorward,California,North,California-Equatorward
California,0,2012,6,172167,90.3,Equatorward,California,North,California-Equatorward
California,0,2012,7,76632,40.19,Equatorward,California,North,California-Equatorward
California,0,2012,8,32164,16.87,Equatorward,California,North,California-Equatorward
California,0,2012,9,23480,12.31,Equatorward,California,North,California-Equatorward
California,0,2012,10,14885,7.81,Equatorward,California,North,California-Equatorward
California,0,2012,11,50579,26.53,Equatorward,California,North,California-Equatorward
California,0,2012,12,139130,72.97,Equatorward,California,North,California-Equatorward
California,0,2013,1,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2013,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2013,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2013,4,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2013,5,161198,84.54,Equatorward,California,North,California-Equatorward
California,0,2013,6,96900,50.82,Equatorward,California,North,California-Equatorward
California,0,2013,7,41731,21.89,Equatorward,California,North,California-Equatorward
California,0,2013,8,41589,21.81,Equatorward,California,North,California-Equatorward
California,0,2013,9,35601,18.67,Equatorward,California,North,California-Equatorward
California,0,2013,10,42400,22.24,Equatorward,California,North,California-Equatorward
California,0,2013,11,65444,34.32,Equatorward,California,North,California-Equatorward
California,0,2013,12,162659,85.31,Equatorward,California,North,California-Equatorward
California,0,2014,1,184755,96.9,Equatorward,California,North,California-Equatorward
California,0,2014,2,190346,99.83,Equatorward,California,North,California-Equatorward
California,0,2014,3,187841,98.52,Equatorward,California,North,California-Equatorward
California,0,2014,4,190025,99.66,Equatorward,California,North,California-Equatorward
California,0,2014,5,94298,49.46,Equatorward,California,North,California-Equatorward
California,0,2014,6,61579,32.3,Equatorward,California,North,California-Equatorward
California,0,2014,7,9254,4.85,Equatorward,California,North,California-Equatorward
California,0,2014,8,2364,1.24,Equatorward,California,North,California-Equatorward
California,0,2014,9,548,0.29,Equatorward,California,North,California-Equatorward
California,0,2014,10,0,0.0,Equatorward,California,North,California-Equatorward
California,0,2014,11,18125,9.51,Equatorward,California,North,California-Equatorward
California,0,2014,12,45339,23.78,Equatorward,California,North,California-Equatorward
California,0,2015,1,126242,66.21,Equatorward,California,North,California-Equatorward
California,0,2015,2,133613,70.08,Equatorward,California,North,California-Equatorward
California,0,2015,3,120522,63.21,Equatorward,California,North,California-Equatorward
California,0,2015,4,90732,47.59,Equatorward,California,North,California-Equatorward
California,0,2015,5,132471,69.48,Equatorward,California,North,California-Equatorward
California,0,2015,6,59997,31.47,Equatorward,California,North,California-Equatorward
California,0,2015,7,1731,0.91,Equatorward,California,North,California-Equatorward
California,0,2015,8,0,0.0,Equatorward,California,North,California-Equatorward
California,0,2015,9,0,0.0,Equatorward,California,North,California-Equatorward
California,0,2015,10,0,0.0,Equatorward,California,North,California-Equatorward
California,0,2015,11,27405,14.37,Equatorward,California,North,California-Equatorward
California,0,2015,12,84441,44.29,Equatorward,California,North,California-Equatorward
California,0,2016,1,170194,89.26,Equatorward,California,North,California-Equatorward
California,0,2016,2,184372,96.7,Equatorward,California,North,California-Equatorward
California,0,2016,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2016,4,181433,95.16,Equatorward,California,North,California-Equatorward
California,0,2016,5,184054,96.53,Equatorward,California,North,California-Equatorward
California,0,2016,6,76996,40.38,Equatorward,California,North,California-Equatorward
California,0,2016,7,31495,16.52,Equatorward,California,North,California-Equatorward
California,0,2016,8,16870,8.85,Equatorward,California,North,California-Equatorward
California,0,2016,9,22327,11.71,Equatorward,California,North,California-Equatorward
California,0,2016,10,27344,14.34,Equatorward,California,North,California-Equatorward
California,0,2016,11,37421,19.63,Equatorward,California,North,California-Equatorward
California,0,2016,12,174422,91.48,Equatorward,California,North,California-Equatorward
California,0,2017,1,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2017,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2017,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2017,4,190473,99.9,Equatorward,California,North,California-Equatorward
California,0,2017,5,184041,96.52,Equatorward,California,North,California-Equatorward
California,0,2017,6,92429,48.48,Equatorward,California,North,California-Equatorward
California,0,2017,7,27572,14.46,Equatorward,California,North,California-Equatorward
California,0,2017,8,5456,2.86,Equatorward,California,North,California-Equatorward
California,0,2017,9,1108,0.58,Equatorward,California,North,California-Equatorward
California,0,2017,10,22637,11.87,Equatorward,California,North,California-Equatorward
California,0,2017,11,46739,24.51,Equatorward,California,North,California-Equatorward
California,0,2017,12,90733,47.59,Equatorward,California,North,California-Equatorward
California,0,2018,1,154258,80.9,Equatorward,California,North,California-Equatorward
California,0,2018,2,163058,85.52,Equatorward,California,North,California-Equatorward
California,0,2018,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2018,4,190203,99.76,Equatorward,California,North,California-Equatorward
California,0,2018,5,169247,88.77,Equatorward,California,North,California-Equatorward
California,0,2018,6,115819,60.74,Equatorward,California,North,California-Equatorward
California,0,2018,7,25031,13.13,Equatorward,California,North,California-Equatorward
California,0,2018,8,12286,6.44,Equatorward,California,North,California-Equatorward
California,0,2018,9,16267,8.53,Equatorward,California,North,California-Equatorward
California,0,2018,10,6544,3.43,Equatorward,California,North,California-Equatorward
California,0,2018,11,23823,12.49,Equatorward,California,North,California-Equatorward
California,0,2018,12,114106,59.85,Equatorward,California,North,California-Equatorward
California,0,2019,1,174003,91.26,Equatorward,California,North,California-Equatorward
California,0,2019,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2019,3,190379,99.85,Equatorward,California,North,California-Equatorward
California,0,2019,4,186747,97.94,Equatorward,California,North,California-Equatorward
California,0,2019,5,165502,86.8,Equatorward,California,North,California-Equatorward
California,0,2019,6,84606,44.37,Equatorward,California,North,California-Equatorward
California,0,2019,7,49115,25.76,Equatorward,California,North,California-Equatorward
California,0,2019,8,31319,16.43,Equatorward,California,North,California-Equatorward
California,0,2019,9,3728,1.96,Equatorward,California,North,California-Equatorward
California,0,2019,10,34819,18.26,Equatorward,California,North,California-Equatorward
California,0,2019,11,59708,31.32,Equatorward,California,North,California-Equatorward
California,0,2019,12,146772,76.98,Equatorward,California,North,California-Equatorward
California,0,2020,1,188975,99.11,Equatorward,California,North,California-Equatorward
California,0,2020,2,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2020,3,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2020,4,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2020,5,74537,39.09,Equatorward,California,North,California-Equatorward
California,0,2020,6,63798,33.46,Equatorward,California,North,California-Equatorward
California,0,2020,7,31755,16.65,Equatorward,California,North,California-Equatorward
California,0,2020,8,11551,6.06,Equatorward,California,North,California-Equatorward
California,0,2020,9,716,0.38,Equatorward,California,North,California-Equatorward
California,0,2020,10,0,0.0,Equatorward,California,North,California-Equatorward
California,0,2020,11,57444,30.13,Equatorward,California,North,California-Equatorward
California,0,2020,12,148617,77.95,Equatorward,California,North,California-Equatorward
California,0,2021,1,190667,100.0,Equatorward,California,North,California-Equatorward
California,0,2021,2,190667,100.0,Equatorward,California,North,California-Equatorward
